Year,Age of Car,Brand,Model,Car Name,Kilometer,Fuel,Price,Transmission,Location,Engine
2017,7,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,50000,Diesel,395000000,Automatic,Jakarta Utara,2393
2017,7,Toyota,Fortuner,Fortuner  4X4 2.4 VRZ AT DIESEL FL,49000,Diesel,395000000,Automatic,Jakarta Barat,2393
2016,8,Toyota,Fortuner,Fortuner  4x4 2.4 VRZ AT DSL LUX,50000,Diesel,395000000,Automatic,Pekanbaru,2393
2016,8,Toyota,Fortuner,Fortuner  4x4 2.4 VRZ AT DSL LUX,50000,Diesel,395000000,Automatic,Pekanbaru,2393
2021,3,Toyota,Innova,Innova V AT Diesel,12345,Diesel,395000000,Automatic,Jakarta Pusat,1998
2021,3,Toyota,Innova,Innova V AT Diesel,50000,Diesel,395000000,Automatic,Jakarta Utara,1998
2019,5,Toyota,Innova,Innova 2.5 V AT DIESEL,30000,Diesel,395000000,Automatic,Surabaya,1998
2019,5,Toyota,Innova,Innova V AT Diesel,50000,Diesel,395000000,Manual,Surabaya,1998
2019,5,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL,98100,Diesel,395000000,Automatic,Malang,1998
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,96000,Bensin,395000000,Automatic,Malang,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,48316,Bensin,395000000,Automatic,Surabaya,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo,90000,Bensin,395000000,Automatic,Tangerang Selatan,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo,92000,Bensin,395000000,Automatic,Tangerang Selatan,1498
2017,7,Honda,CR-V,CR-V  1.5 TURBO PRESTIGE CVT,70000,Bensin,395000000,Automatic,Surabaya,1498
2023,1,Honda,HRV,HRV 1.5L SE CVT,30000,Bensin,395000000,CVT,Malang,1498
2020,4,Honda,HRV,HRV 1.5L SE CVT,5000,Bensin,395000000,CVT,Magelang,1498
2022,2,Toyota,Innova,Innova 2.5 G AT DIESEL,8000,Diesel,396000000,Automatic,Kediri,1998
2016,8,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,99512,Diesel,397000000,Automatic,Bekasi,2442
2017,7,Toyota,Fortuner,Fortuner 2.4 VRZ AT,40445,Diesel,397000000,Automatic,Bekasi,2393
2017,7,Honda,CR-V,CR-V  1.5 CVT PRESTIGE,91000,Bensin,397000000,Automatic,Sleman,1498
2017,7,Mitsubishi,Pajero, Pajero Sport Dakar Ultimate AT 4x2,63000,Diesel,398000000,Automatic,Jakarta Utara,2442
2017,7,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 Ultimate,63000,Diesel,398000000,Automatic,Jakarta Utara,2442
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar Ultimate AT 4x4,120000,Diesel,398000000,Automatic,Pekanbaru,2442
2017,7,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,60000,Diesel,398000000,Manual,Jakarta Barat,2393
2017,7,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,133000,Diesel,399000000,Automatic,Bandung,2442
2017,7,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,79000,Diesel,399000000,Automatic,Surabaya,2442
2018,6,Mitsubishi,Pajero, Pajero Sport GLX 4x4 MT,147000,Diesel,399000000,Automatic,Sidoarjo,2477
2018,6,Mitsubishi,Pajero, Pajero Sport GLX MT 4x4,149000,Diesel,399000000,Automatic,Sidoarjo,2477
2018,6,Mitsubishi,Pajero, Pajero Sport GLX 4X4 2.4,149000,Diesel,399000000,Automatic,Sidoarjo,2442
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,108000,Diesel,399000000,Automatic,Jakarta Timur,2393
2016,8,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,50000,Diesel,399000000,Automatic,Jepara,2393
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,22964,Diesel,399000000,Automatic,Bantul,1998
2022,2,Honda,HRV,HRV 1.5L Turbo RS,18000,Bensin,399000000,CVT,Jakarta Utara,1498
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,2000,Diesel,399900000,Automatic,Surabaya,1998
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,70000,Diesel,400000000,Automatic,Sidoarjo,2442
2017,7,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,90000,Diesel,400000000,Automatic,Bogor,2442
2017,7,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,140000,Diesel,400000000,Automatic,Surabaya,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,60000,Diesel,400000000,Automatic,Majalengka,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,87584,Diesel,400000000,Automatic,Pekanbaru,2442
2019,5,Mitsubishi,Pajero, Pajero Sport Dakar Ultimate AT 4x4,95000,Diesel,400000000,Automatic,Indragiri Hulu,2442
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,104000,Diesel,400000000,Automatic,Jakarta Selatan,2442
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,103809,Diesel,400000000,Automatic,Tangerang Selatan,2442
2012,12,Mitsubishi,Pajero, Pajero Sport  DAKAR HI POWER 4X2 2.4 AT,105000,Diesel,400000000,Automatic,Surakarta,2442
2016,8,Toyota,Fortuner,Fortuner 2.4 VRZ AT,85000,Diesel,400000000,Automatic,Bogor,2393
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,131564,Diesel,400000000,Automatic,Depok,2393
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,131564,Diesel,400000000,Automatic,Depok,2393
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,40000,Diesel,400000000,Automatic,Tangerang,2393
2018,6,Toyota,Fortuner,Fortuner 4X2 G MT DIESEL TRD SPORTIVO,146000,Diesel,400000000,Automatic,Tangerang,2393
2017,7,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,101000,Diesel,400000000,Automatic,Jakarta Selatan,2393
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,52000,Diesel,400000000,Automatic,Tangerang,2393
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,52000,Diesel,400000000,Manual,Tangerang,2393
2020,4,Toyota,Innova,Innova 2.0L Venturer AT,19871,Bensin,400000000,Manual,Bekasi,1998
2021,3,Toyota,Innova,Innova G 2.4 LUXURY DIESEL AT,16665,Diesel,400000000,Automatic,Indragiri Hulu,1998
2019,5,Toyota,Innova,Innova 2.4L Venturer AT,50000,Bensin,400000000,Automatic,Jakarta Utara,1998
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,69555,Bensin,400000000,Automatic,Kotamobagu,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,57800,Bensin,400000000,Automatic,Bekasi,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,31000,Bensin,400000000,Automatic,Jakarta Pusat,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,72000,Bensin,400000000,Automatic,Tangerang,1498
2017,7,Honda,CR-V,CR-V  1.5L Turbo Prestige,36000,Bensin,400000000,Automatic,Sleman,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo,70000,Bensin,400000000,Automatic,Bekasi,1498
2019,5,Honda,CR-V,CR-V 1.5L Turbo,35000,Bensin,400000000,Automatic,Sidoarjo,1498
2017,7,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 Ultimate,71734,Diesel,403000000,Automatic,Bekasi,2442
2016,8,Toyota,Fortuner,Fortuner 2.4 VRZ AT,55000,Diesel,403000000,Manual,Cirebon,2393
2016,8,Toyota,Fortuner,Fortuner 2.4 VRZ AT,55000,Diesel,403000000,Automatic,Cirebon,2393
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,80000,Diesel,405000000,Automatic,Jakarta Barat,2442
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,80000,Diesel,405000000,Automatic,Jakarta Barat,2442
2017,7,Mitsubishi,Pajero, Pajero Sport  SPORT DAKAR 2.5D 4X2 AT,72000,Diesel,405000000,Automatic,Yogyakarta,2442
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,71000,Diesel,405000000,Automatic,Jakarta Timur,2393
1970,54,Toyota,Fortuner,Fortuner 2.4 VRZ AT,86000,Diesel,405000000,Automatic,Pekanbaru,2393
2016,8,Toyota,Fortuner,Fortuner 2.4 VRZ AT,90000,Diesel,405000000,Automatic,Kediri,2393
2021,3,Toyota,Innova,Innova REBORN 2.0 Q AT VENTURER,34000,Bensin,405000000,Automatic,Surabaya,1998
2012,12,Toyota,Innova,Innova 2.4 Q AT DIESEL VENTURER BASIC,60000,Diesel,405000000,Manual,Pekanbaru,1998
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,40000,Bensin,405000000,Automatic,Denpasar,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,35000,Bensin,405000000,Automatic,Jakarta Utara,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,75289,Bensin,405000000,Automatic,Tangerang Selatan,1498
2022,2,Honda,HRV,HRV 1.5L SE CVT,1000,Bensin,406000000,CVT,Bekasi,1498
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar Ultimate AT 4x2,50000,Diesel,408000000,Automatic,Jakarta Pusat,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,115000,Diesel,408000000,Automatic,Bekasi,2442
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,81516,Diesel,408000000,CVT,Bekasi,2393
2017,7,Honda,CR-V,CR-V  1.5L Turbo Prestige,89000,Bensin,408000000,Automatic,Surabaya,1498
2018,6,Mitsubishi,Pajero, Pajero Sport  SPORT DAKAR 2.5 HP  5 AT,60000,Diesel,408500000,Automatic,Tangerang,2442
2022,2,Toyota,Innova,Innova 2.0 V AT,23229,Bensin,408500000,Manual,Tangerang,1998
2019,5,Toyota,Fortuner,Fortuner 2.4 VRZ AT,40582,Diesel,409000000,Automatic,Tangerang Selatan,2393
2019,5,Toyota,Fortuner,Fortuner 2.4 VRZ AT,40582,Diesel,409000000,Automatic,Tangerang Selatan,2393
2018,6,Toyota,Innova,Innova REBORN 2.4 Q AT DIESEL VENTURER,80000,Diesel,409000000,Automatic,Surabaya,1998
2017,7,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,30000,Diesel,410000000,Automatic,Denpasar,2442
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,90000,Diesel,410000000,Automatic,Bogor,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,40000,Diesel,410000000,Automatic,Surabaya,2442
2017,7,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 Ultimate,90000,Diesel,410000000,Automatic,Biak Numfor,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,150000,Diesel,410000000,Automatic,Padang,2442
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,92000,Diesel,410000000,Automatic,Jakarta Pusat,2442
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,54000,Diesel,410000000,Automatic,Jakarta Utara,2393
2017,7,Toyota,Fortuner,Fortuner 2.4 VRZ AT,47500,Diesel,410000000,Automatic,Jakarta Barat,2393
2017,7,Toyota,Fortuner,Fortuner 2.4 VRZ AT,47500,Diesel,410000000,Automatic,Jakarta Barat,2393
2016,8,Toyota,Fortuner,Fortuner 2.4 VRZ AT,90000,Diesel,410000000,Automatic,Kediri,2393
2018,6,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,12345,Diesel,410000000,Automatic,Kediri,2393
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,88000,Diesel,410000000,Automatic,Jakarta Timur,2393
2023,1,Toyota,Innova,Innova 2.4L Venturer AT,80000,Bensin,410000000,Automatic,Surabaya,1998
2019,5,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL,39999,Diesel,410000000,Manual,Bantul,1998
2021,3,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL,72000,Diesel,410000000,Automatic,Sidoarjo,1998
2021,3,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL,27000,Diesel,410000000,Automatic,Jakarta Utara,1998
2017,7,Honda,CR-V,CR-V  1.5L Turbo Prestige,51756,Bensin,410000000,Automatic,Bekasi,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo,37000,Bensin,410000000,Automatic,Sidoarjo,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,68300,Bensin,410000000,Automatic,Surabaya,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,20000,Bensin,410000000,Automatic,Bekasi,1498
2017,7,Honda,CR-V,CR-V 1.5L Turbo,90000,Bensin,410000000,Automatic,Pekanbaru,1498
2019,5,Honda,CR-V,CR-V 1.5L Turbo,78542,Bensin,410000000,Automatic,Jakarta Selatan,1498
2017,7,Honda,CR-V,CR-V  1.5L Turbo AT,63000,Bensin,410000000,Automatic,Jakarta Utara,1498
2022,2,Honda,HRV,HRV 1.5L Turbo RS,20000,Bensin,410000000,CVT,Jakarta Utara,1498
2023,1,Honda,HRV,HRV 1.5L SE CVT,7023,Bensin,410000000,CVT,Sidoarjo,1498
2021,3,Toyota,Innova,Innova 2.0L Venturer AT,35456,Bensin,412000000,Manual,Bantul,1998
2021,3,Toyota,Innova,Innova 2.0L Venturer AT,35457,Bensin,412000000,Manual,Bantul,1998
2021,3,Toyota,Innova,Innova 2.0L Venturer AT,35458,Bensin,412000000,Manual,Bantul,1998
2021,3,Toyota,Innova,Innova 2.0L Venturer AT,35459,Bensin,412000000,Manual,Bantul,1998
2017,7,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,72453,Diesel,412610000,Manual,Bandar Lampung,1998
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,5969,Diesel,413000000,Automatic,Bantul,1998
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,5973,Diesel,413000000,Automatic,Bantul,1998
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,5972,Diesel,413000000,Automatic,Bantul,1998
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,4738,Diesel,413000000,Manual,Bantul,1998
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,4739,Diesel,413000000,Automatic,Bantul,1998
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,4740,Diesel,413000000,Automatic,Bantul,1998
2022,2,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,4737,Diesel,413000000,Automatic,Bantul,1998
2002,22,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL,5970,Diesel,413000000,Automatic,Bantul,1998
2018,6,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,90000,Diesel,415000000,Automatic,Bandung,2442
2017,7,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,60000,Diesel,415000000,Automatic,Jakarta Timur,2442
2019,5,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,95000,Diesel,415000000,Automatic,Sleman,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,68579,Diesel,415000000,Automatic,Pekanbaru,2442
2019,5,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,122000,Diesel,415000000,Automatic,Depok,2442
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,97000,Diesel,415000000,Automatic,Pekanbaru,2442
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,37000,Diesel,415000000,Automatic,Bandung,2442
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,62746,Diesel,415000000,Automatic,Kediri,2442
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,40000,Diesel,415000000,Automatic,Depok,2393
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,71000,Diesel,415000000,Automatic,Bandung,2393
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,54000,Diesel,415000000,Automatic,Jakarta Timur,2393
2017,7,Toyota,Fortuner,Fortuner 2.4 VRZ AT,53000,Diesel,415000000,Automatic,Subang,2393
2019,5,Toyota,Fortuner,Fortuner 2.4 G AT,6000,Diesel,415000000,Automatic,Jakarta Utara,2393
2019,5,Toyota,Fortuner,Fortuner 2.4 G AT,6000,Diesel,415000000,Automatic,Jakarta Utara,2393
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,53000,Diesel,415000000,Automatic,Jakarta Utara,2393
2017,7,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,70000,Diesel,415000000,Automatic,Bekasi,2393
2020,4,Toyota,Innova,Innova 2.5 V AT DIESEL,40000,Diesel,415000000,Manual,Bandung,1998
2020,4,Honda,CR-V,CR-V  1.5L Turbo,24000,Bensin,415000000,Automatic,Jakarta Utara,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,82369,Bensin,415000000,Automatic,Jakarta Pusat,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,44000,Bensin,415000000,Automatic,Jakarta Utara,1498
2019,5,Honda,CR-V,CR-V  Standar 1.5L AT,33000,Bensin,415000000,Automatic,Bogor,1498
2017,7,Honda,CR-V,CR-V  1.5 TURBO PRESTIGE CVT,26500,Bensin,415000000,Manual,Tangerang Selatan,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,52000,Bensin,416000000,Automatic,Jakarta Utara,1498
2020,4,Toyota,Fortuner,Fortuner 2.4 VRZ AT,94000,Diesel,417000000,Automatic,Jakarta Utara,2393
2019,5,Toyota,Fortuner,Fortuner 2.4 VRZ AT,31000,Diesel,417000000,Automatic,Tangerang Selatan,2393
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,76000,Diesel,418000000,Automatic,Bogor,2393
2021,3,Toyota,Innova,Innova REBORN 2.0 V MT,7580,Bensin,418000000,Automatic,Palembang,1998
2018,6,Toyota,Fortuner,Fortuner 4X2 G AT DIESEL TRD SPORTIVO,65000,Diesel,418500000,Automatic,Grobogan,2393
2019,5,Mitsubishi,Pajero, Pajero Sport GLX 4x4 MT,175000,Diesel,419000000,Manual,Sidoarjo,2477
2019,5,Toyota,Fortuner,Fortuner 2.4 VRZ AT,40000,Diesel,419000000,Automatic,Jakarta Utara,2393
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,54921,Diesel,419000000,Automatic,Bantul,2393
2018,6,Toyota,Fortuner,Fortuner 4X2 2.5L AT TRD,65000,Diesel,419000000,Automatic,Grobogan,2393
2020,4,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL,14650,Diesel,419000000,Automatic,Bantul,1998
2019,5,Toyota,Innova,Innova 2.4L Venturer AT,30000,Bensin,419000000,Automatic,Bandung,1998
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,88000,Diesel,420000000,Automatic,Jakarta Timur,2442
2017,7,Mitsubishi,Pajero, Pajero Sport  Dakar 4x2 AT,350000,Diesel,420000000,Automatic,Lombok Barat,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  Dakar 4x4 AT,138000,Diesel,420000000,Automatic,Jakarta Selatan,2442
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,60000,Diesel,420000000,Automatic,Bekasi,2442
2019,5,Mitsubishi,Pajero, Pajero Sport GLX MT 4x4,205000,Diesel,420000000,Automatic,Sidoarjo,2477
2019,5,Mitsubishi,Pajero, Pajero Sport GLX 4x4 MT,204000,Diesel,420000000,Manual,Sidoarjo,2477
2016,8,Mitsubishi,Pajero, Pajero Sport  SPORT DAKKAR 4X4 AT LIMITED,111000,Diesel,420000000,Automatic,Bogor,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  SPORT DAKAR HI POWER 4X2,75000,Diesel,420000000,Automatic,Pekanbaru,2442
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,87000,Diesel,420000000,Manual,Bogor,2393
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,75000,Diesel,420000000,Automatic,Bandung,2393
2018,6,Toyota,Fortuner,Fortuner 2.4 VRZ AT,74000,Diesel,420000000,Automatic,Bandung,2393
2017,7,Toyota,Fortuner,Fortuner 2.4 VRZ AT,45000,Diesel,420000000,Automatic,Pekanbaru,2393
2017,7,Toyota,Fortuner,Fortuner 2.4 VRZ AT,45000,Diesel,420000000,Automatic,Pekanbaru,2393
2020,4,Toyota,Fortuner,Fortuner 4x2 2.8 VRZ AT DSL,85000,Diesel,420000000,Automatic,Jakarta Selatan,2755
2017,7,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,101450,Diesel,420000000,Automatic,Tangerang,2393
2016,8,Toyota,Fortuner,Fortuner SRZ 4X2 TRD 2.7L AT,8224,Diesel,420000000,Automatic,Tuban,2393
2016,8,Toyota,Fortuner,Fortuner  4X2 2.4 VRZ AT DIESEL,40229,Diesel,420000000,Manual,Surabaya,2393
2020,4,Toyota,Fortuner,Fortuner SRZ 4X2 TRD 2.7L AT,23000,Diesel,420000000,CVT,Pekanbaru,2393
2020,4,Toyota,Fortuner,Fortuner SRZ 4X2 TRD 2.7L AT,23000,Diesel,420000000,Automatic,Pekanbaru,2393
2020,4,Toyota,Innova,Innova 2.0L Venturer AT,53412,Bensin,420000000,Automatic,Pekanbaru,1998
2021,3,Toyota,Innova,Innova 2.5 V AT DIESEL LUX,51000,Diesel,420000000,Automatic,Surabaya,1998
2022,2,Toyota,Innova,Innova V AT Diesel,13001,Diesel,420000000,Automatic,Jakarta Utara,1998
2021,3,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL,17000,Diesel,420000000,Automatic,Jakarta Utara,1998
2021,3,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL,34000,Diesel,420000000,Manual,Jakarta Utara,1998
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,82000,Bensin,420000000,Automatic,Sidoarjo,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,47800,Bensin,420000000,Automatic,Medan,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,38000,Bensin,420000000,Automatic,Bandung,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,70000,Bensin,420000000,Automatic,Tangerang,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,45000,Bensin,420000000,Automatic,Tangerang,1498
2023,1,Honda,HRV,HRV 1.5L Turbo RS,10021,Bensin,420000000,CVT,Jakarta Utara,1498
2023,1,Honda,HRV,HRV 1.5L SE CVT,17000,Bensin,420000000,CVT,Jakarta Timur,1498
2020,4,Toyota,Fortuner,Fortuner 2.4 VRZ AT,85000,Diesel,420150000,Manual,Tangerang,2393
2020,4,Toyota,Fortuner,Fortuner 2.4 VRZ AT,85000,Diesel,420150000,Automatic,Tangerang,2393
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,67731,Diesel,422000000,Automatic,Bekasi,2442
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,20000,Diesel,424000000,Automatic,Jakarta Pusat,2393
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,69720,Bensin,424000000,Automatic,Bekasi,1498
2017,7,Mitsubishi,Pajero, Pajero Sport Dakar Ultimate AT 4x4,36000,Diesel,425000000,Automatic,Surabaya,2442
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,50000,Diesel,425000000,Automatic,Jakarta Utara,2442
2019,5,Mitsubishi,Pajero, Pajero Sport Dakar Ultimate AT 4x2,100000,Diesel,425000000,Automatic,Surabaya,2442
2017,7,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,61000,Diesel,425000000,Automatic,Jakarta Barat,2442
2016,8,Mitsubishi,Pajero, Pajero Sport  SPORT DAKAR 2.5D 4X2 AT,54000,Diesel,425000000,Automatic,Depok,2442
2019,5,Mitsubishi,Pajero, Pajero Sport  SPORT 2.4 L DAKAR ULTIMATE 4x4,100000,Diesel,425000000,Automatic,Surabaya,2442
2017,7,Mitsubishi,Pajero, Pajero Sport  DAKAR HIPOWER 4X2 AT,130000,Diesel,425000000,Automatic,Bandar Lampung,2442
2017,7,Toyota,Fortuner,Fortuner 2.4 VRZ AT,30000,Diesel,425000000,Automatic,Sleman,2393
2017,7,Toyota,Fortuner,Fortuner 2.4 VRZ AT,30000,Diesel,425000000,Manual,Sleman,2393
2019,5,Toyota,Fortuner,Fortuner 4x2 2.8 VRZ AT DSL,60000,Diesel,425000000,Automatic,Tangerang,2755
2019,5,Toyota,Fortuner,Fortuner 4x2 2.8 VRZ AT DSL,60000,Diesel,425000000,Automatic,Tangerang,2755
2018,6,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,83000,Diesel,425000000,Automatic,Bogor,2393
2018,6,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,80000,Diesel,425000000,Automatic,Pekanbaru,2393
2019,5,Toyota,Fortuner,Fortuner VRZ 4X2 TRD 2.4L AT,64000,Diesel,425000000,Automatic,Pekanbaru,2393
2021,3,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL LUX,13000,Diesel,425000000,Automatic,Jakarta Utara,1998
2021,3,Toyota,Innova,Innova 2.5 V AT DIESEL LUX,40000,Diesel,425000000,Manual,Pekanbaru,1998
2018,6,Toyota,Innova,Innova 2.4 Q MT DIESEL VENTURER BASIC,48105,Diesel,425000000,Manual,Jakarta Selatan,1998
2023,1,Honda,CR-V,CR-V 1.5L Turbo,55000,Bensin,425000000,Automatic,Jakarta Pusat,1498
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,42000,Bensin,425000000,Automatic,Surabaya,1498
2019,5,Honda,CR-V,CR-V 1.5L Turbo,30000,Bensin,425000000,Automatic,Tangerang,1498
2017,7,Honda,CR-V,CR-V  1.5 TURBO PRESTIGE CVT,100000,Bensin,425000000,CVT,Padang,1498
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,54601,Diesel,426000000,Automatic,Bekasi,2442
2018,6,Mitsubishi,Pajero, Pajero Sport GLX MT 4x4,45000,Diesel,426000000,Automatic,Palembang,2477
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,35250,Bensin,426000000,Automatic,Bekasi,1498
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar Ultimate AT 4x2,75883,Diesel,427000000,Automatic,Bekasi,2442
2018,6,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,68871,Diesel,427000000,Automatic,Jakarta Selatan,2442
2019,5,Toyota,Fortuner,Fortuner 2.4 VRZ AT,56000,Diesel,427000000,Automatic,Jakarta Utara,2393
2016,8,Mitsubishi,Pajero, Pajero Sport Dakar AT 4x2,75000,Diesel,428000000,Automatic,Pekanbaru,2442
2019,5,Honda,CR-V,CR-V  1.5L Turbo Prestige,40000,Bensin,428000000,Automatic,Jakarta Utara,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,59000,Bensin,428000000,Automatic,Surabaya,1498
2020,4,Honda,CR-V,CR-V  1.5L Turbo Prestige,30000,Bensin,428000000,Automatic,Jakarta Pusat,1498
